GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36055011901,36055011901,"Census Tract 119.01, Monroe County, New York",2653,77,1769,114,884,110
1400000US36055011902,36055011902,"Census Tract 119.02, Monroe County, New York",2564,107,2283,125,281,73
1400000US36055012000,36055012000,"Census Tract 120, Monroe County, New York",1224,93,664,118,560,110
1400000US36055012100,36055012100,"Census Tract 121, Monroe County, New York",1549,120,1020,113,529,105
1400000US36055012201,36055012201,"Census Tract 122.01, Monroe County, New York",1464,77,1024,71,440,76
1400000US36055012202,36055012202,"Census Tract 122.02, Monroe County, New York",1551,87,1255,77,296,73
1400000US36055012301,36055012301,"Census Tract 123.01, Monroe County, New York",2375,110,1962,114,413,108
1400000US36055012304,36055012304,"Census Tract 123.04, Monroe County, New York",1563,63,1497,80,66,48
1400000US36055012305,36055012305,"Census Tract 123.05, Monroe County, New York",1429,57,1410,59,19,21
1400000US36055012306,36055012306,"Census Tract 123.06, Monroe County, New York",2011,94,1852,90,159,71
1400000US36055012401,36055012401,"Census Tract 124.01, Monroe County, New York",1307,80,850,80,457,89
1400000US36055012402,36055012402,"Census Tract 124.02, Monroe County, New York",2180,108,2024,171,156,108
1400000US36055012500,36055012500,"Census Tract 125, Monroe County, New York",1998,109,1528,129,470,95
1400000US36055012600,36055012600,"Census Tract 126, Monroe County, New York",2181,116,1431,119,750,133
1400000US36055012700,36055012700,"Census Tract 127, Monroe County, New York",1427,74,1252,88,175,60
1400000US36055012800,36055012800,"Census Tract 128, Monroe County, New York",2160,126,907,115,1253,161
1400000US36055012900,36055012900,"Census Tract 129, Monroe County, New York",2393,81,1564,106,829,108
1400000US36055013001,36055013001,"Census Tract 130.01, Monroe County, New York",2611,157,619,102,1992,160
1400000US36055013002,36055013002,"Census Tract 130.02, Monroe County, New York",2958,110,1673,137,1285,130
1400000US36055013101,36055013101,"Census Tract 131.01, Monroe County, New York",2648,164,2326,187,322,112
1400000US36055013103,36055013103,"Census Tract 131.03, Monroe County, New York",789,85,376,47,413,92
1400000US36055013104,36055013104,"Census Tract 131.04, Monroe County, New York",2114,144,1028,141,1086,184
1400000US36055013203,36055013203,"Census Tract 132.03, Monroe County, New York",2191,81,1691,140,500,133
1400000US36055013204,36055013204,"Census Tract 132.04, Monroe County, New York",3245,164,2168,166,1077,165
1400000US36055013205,36055013205,"Census Tract 132.05, Monroe County, New York",1692,95,1178,114,514,106
1400000US36055013206,36055013206,"Census Tract 132.06, Monroe County, New York",2618,141,1852,138,766,149
1400000US36055013300,36055013300,"Census Tract 133, Monroe County, New York",1326,87,1198,92,128,53
1400000US36055013401,36055013401,"Census Tract 134.01, Monroe County, New York",2027,85,659,78,1368,103
1400000US36055013402,36055013402,"Census Tract 134.02, Monroe County, New York",1641,95,1160,99,481,94
1400000US36055013503,36055013503,"Census Tract 135.03, Monroe County, New York",2059,119,2037,119,22,27
1400000US36055013505,36055013505,"Census Tract 135.05, Monroe County, New York",1759,94,1118,99,641,101
1400000US36055013506,36055013506,"Census Tract 135.06, Monroe County, New York",3404,145,2369,193,1035,204
1400000US36055013507,36055013507,"Census Tract 135.07, Monroe County, New York",2229,81,1908,97,321,91
1400000US36055013508,36055013508,"Census Tract 135.08, Monroe County, New York",1417,86,1356,91,61,43
1400000US36055013601,36055013601,"Census Tract 136.01, Monroe County, New York",2058,84,1573,106,485,117
1400000US36055013603,36055013603,"Census Tract 136.03, Monroe County, New York",2219,90,1990,120,229,108
1400000US36055013604,36055013604,"Census Tract 136.04, Monroe County, New York",2069,115,1424,106,645,136
1400000US36055013701,36055013701,"Census Tract 137.01, Monroe County, New York",995,47,721,82,274,72
1400000US36055013702,36055013702,"Census Tract 137.02, Monroe County, New York",1591,82,1239,98,352,83
1400000US36055013800,36055013800,"Census Tract 138, Monroe County, New York",2416,134,1909,150,507,172
1400000US36055013901,36055013901,"Census Tract 139.01, Monroe County, New York",1880,77,1382,104,498,114
1400000US36055013902,36055013902,"Census Tract 139.02, Monroe County, New York",2013,140,863,114,1150,167
1400000US36055014001,36055014001,"Census Tract 140.01, Monroe County, New York",2136,132,1505,105,631,149
1400000US36055014003,36055014003,"Census Tract 140.03, Monroe County, New York",2139,104,1455,175,684,135
1400000US36055014004,36055014004,"Census Tract 140.04, Monroe County, New York",1726,101,1018,100,708,113
1400000US36055014102,36055014102,"Census Tract 141.02, Monroe County, New York",1531,87,1195,98,336,90
1400000US36055014103,36055014103,"Census Tract 141.03, Monroe County, New York",1800,86,1512,102,288,77
1400000US36055014104,36055014104,"Census Tract 141.04, Monroe County, New York",1522,100,935,95,587,92
1400000US36055014202,36055014202,"Census Tract 142.02, Monroe County, New York",2719,166,2031,183,688,135
1400000US36055014203,36055014203,"Census Tract 142.03, Monroe County, New York",2936,136,1757,170,1179,199
1400000US36055014204,36055014204,"Census Tract 142.04, Monroe County, New York",959,48,761,59,198,54
1400000US36055014301,36055014301,"Census Tract 143.01, Monroe County, New York",1405,89,679,107,726,111
1400000US36055014302,36055014302,"Census Tract 143.02, Monroe County, New York",2022,83,1858,123,164,97
1400000US36055014400,36055014400,"Census Tract 144, Monroe County, New York",1887,106,1619,123,268,82
1400000US36055014501,36055014501,"Census Tract 145.01, Monroe County, New York",1614,71,1500,75,114,37
1400000US36055014503,36055014503,"Census Tract 145.03, Monroe County, New York",1327,41,1110,66,217,68
1400000US36055014504,36055014504,"Census Tract 145.04, Monroe County, New York",2017,57,1970,71,47,42
1400000US36055014505,36055014505,"Census Tract 145.05, Monroe County, New York",2085,92,1266,144,819,155
1400000US36055014601,36055014601,"Census Tract 146.01, Monroe County, New York",2021,90,1490,145,531,152
1400000US36055014602,36055014602,"Census Tract 146.02, Monroe County, New York",1929,83,1185,113,744,115
1400000US36055014700,36055014700,"Census Tract 147, Monroe County, New York",1900,113,1290,142,610,116
1400000US36055014802,36055014802,"Census Tract 148.02, Monroe County, New York",2085,143,1826,161,259,110
1400000US36055014803,36055014803,"Census Tract 148.03, Monroe County, New York",1276,97,1241,103,35,34
1400000US36055014804,36055014804,"Census Tract 148.04, Monroe County, New York",2461,209,1736,257,725,135
1400000US36055014901,36055014901,"Census Tract 149.01, Monroe County, New York",2156,152,1377,161,779,159
1400000US36055014903,36055014903,"Census Tract 149.03, Monroe County, New York",1789,115,1624,128,165,73
1400000US36055014905,36055014905,"Census Tract 149.05, Monroe County, New York",1963,122,1545,117,418,100
1400000US36055014906,36055014906,"Census Tract 149.06, Monroe County, New York",1428,77,974,97,454,86
1400000US36055015000,36055015000,"Census Tract 150, Monroe County, New York",2220,112,1964,113,256,97
1400000US36055015101,36055015101,"Census Tract 151.01, Monroe County, New York",1684,115,1426,127,258,91
1400000US36055015102,36055015102,"Census Tract 151.02, Monroe County, New York",1664,102,1476,98,188,97
1400000US36055015200,36055015200,"Census Tract 152, Monroe County, New York",2515,217,2003,215,512,142
1400000US36055015301,36055015301,"Census Tract 153.01, Monroe County, New York",159,43,42,13,117,41
1400000US36055015303,36055015303,"Census Tract 153.03, Monroe County, New York",1348,90,663,86,685,101
1400000US36055015304,36055015304,"Census Tract 153.04, Monroe County, New York",1844,195,811,138,1033,130
1400000US36055015400,36055015400,"Census Tract 154, Monroe County, New York",1398,87,1140,96,258,76
1400000US36055980000,36055980000,"Census Tract 9800, Monroe County, New York",0,11,0,11,0,11
1400000US36055980100,36055980100,"Census Tract 9801, Monroe County, New York",11,6,11,6,0,11
1400000US36055990000,36055990000,"Census Tract 9900, Monroe County, New York",0,11,0,11,0,11
1400000US36057070200,36057070200,"Census Tract 702, Montgomery County, New York",1031,96,479,79,552,88
1400000US36057070300,36057070300,"Census Tract 703, Montgomery County, New York",838,145,390,108,448,119
1400000US36057070400,36057070400,"Census Tract 704, Montgomery County, New York",808,92,433,68,375,101
1400000US36057070500,36057070500,"Census Tract 705, Montgomery County, New York",993,100,752,88,241,84
1400000US36057070600,36057070600,"Census Tract 706, Montgomery County, New York",837,101,340,70,497,88
1400000US36057070700,36057070700,"Census Tract 707, Montgomery County, New York",1015,102,721,118,294,91
1400000US36057070800,36057070800,"Census Tract 708, Montgomery County, New York",1101,134,538,116,563,102
1400000US36057070900,36057070900,"Census Tract 709, Montgomery County, New York",550,94,163,42,387,95
1400000US36057072100,36057072100,"Census Tract 721, Montgomery County, New York",2616,132,2182,149,434,129
1400000US36057072200,36057072200,"Census Tract 722, Montgomery County, New York",1585,123,1335,112,250,94
1400000US36057072300,36057072300,"Census Tract 723, Montgomery County, New York",1214,108,844,107,370,64
1400000US36057072400,36057072400,"Census Tract 724, Montgomery County, New York",950,98,611,69,339,75
1400000US36057072500,36057072500,"Census Tract 725, Montgomery County, New York",1587,117,1210,105,377,88
1400000US36057072600,36057072600,"Census Tract 726, Montgomery County, New York",1416,100,934,114,482,87
1400000US36057072700,36057072700,"Census Tract 727, Montgomery County, New York",1448,108,1239,105,209,52
1400000US36057072800,36057072800,"Census Tract 728, Montgomery County, New York",1711,137,1394,130,317,90
1400000US36059300100,36059300100,"Census Tract 3001, Nassau County, New York",1312,112,1281,110,31,27
1400000US36059300300,36059300300,"Census Tract 3003, Nassau County, New York",1310,95,858,81,452,99
1400000US36059300400,36059300400,"Census Tract 3004, Nassau County, New York",1876,111,1572,143,304,95
1400000US36059300500,36059300500,"Census Tract 3005, Nassau County, New York",1844,128,1552,126,292,90
1400000US36059300600,36059300600,"Census Tract 3006, Nassau County, New York",2325,119,1980,117,345,83
1400000US36059300700,36059300700,"Census Tract 3007, Nassau County, New York",3419,254,1890,250,1529,173
1400000US36059300800,36059300800,"Census Tract 3008, Nassau County, New York",1687,44,1344,115,343,108
1400000US36059300900,36059300900,"Census Tract 3009, Nassau County, New York",3406,238,3044,216,362,144
1400000US36059301000,36059301000,"Census Tract 3010, Nassau County, New York",2218,105,1831,120,387,94
1400000US36059301101,36059301101,"Census Tract 3011.01, Nassau County, New York",2399,203,824,181,1575,194
1400000US36059301102,36059301102,"Census Tract 3011.02, Nassau County, New York",1640,141,1132,144,508,85
1400000US36059301200,36059301200,"Census Tract 3012, Nassau County, New York",2211,128,1501,131,710,162
1400000US36059301300,36059301300,"Census Tract 3013, Nassau County, New York",1518,99,815,122,703,141
1400000US36059301400,36059301400,"Census Tract 3014, Nassau County, New York",715,35,682,36,33,20
1400000US36059301500,36059301500,"Census Tract 3015, Nassau County, New York",995,49,943,56,52,26
1400000US36059301600,36059301600,"Census Tract 3016, Nassau County, New York",1550,85,1417,83,133,65
1400000US36059301700,36059301700,"Census Tract 3017, Nassau County, New York",784,35,741,58,43,40
1400000US36059301800,36059301800,"Census Tract 3018, Nassau County, New York",1652,96,1118,95,534,102
1400000US36059301900,36059301900,"Census Tract 3019, Nassau County, New York",965,51,947,56,18,21
1400000US36059302000,36059302000,"Census Tract 3020, Nassau County, New York",1920,122,1455,103,465,82
1400000US36059302101,36059302101,"Census Tract 3021.01, Nassau County, New York",1479,101,1313,98,166,100
1400000US36059302102,36059302102,"Census Tract 3021.02, Nassau County, New York",1249,67,1249,67,0,11
1400000US36059302200,36059302200,"Census Tract 3022, Nassau County, New York",1269,69,878,127,391,126
1400000US36059302300,36059302300,"Census Tract 3023, Nassau County, New York",1439,69,1411,73,28,26
1400000US36059302400,36059302400,"Census Tract 3024, Nassau County, New York",1782,75,1711,85,71,46
1400000US36059302501,36059302501,"Census Tract 3025.01, Nassau County, New York",832,41,793,53,39,38
1400000US36059302502,36059302502,"Census Tract 3025.02, Nassau County, New York",833,70,778,68,55,33
1400000US36059302600,36059302600,"Census Tract 3026, Nassau County, New York",853,40,658,59,195,56
1400000US36059302700,36059302700,"Census Tract 3027, Nassau County, New York",1398,52,1300,79,98,68
1400000US36059302800,36059302800,"Census Tract 3028, Nassau County, New York",1954,96,1814,149,140,108
1400000US36059302900,36059302900,"Census Tract 3029, Nassau County, New York",1367,63,1286,76,81,52
1400000US36059303000,36059303000,"Census Tract 3030, Nassau County, New York",1765,113,1330,127,435,88
1400000US36059303101,36059303101,"Census Tract 3031.01, Nassau County, New York",1141,31,1121,37,20,20
1400000US36059303102,36059303102,"Census Tract 3031.02, Nassau County, New York",1262,71,1202,86,60,39
1400000US36059303201,36059303201,"Census Tract 3032.01, Nassau County, New York",1195,34,1131,48,64,43
1400000US36059303202,36059303202,"Census Tract 3032.02, Nassau County, New York",1315,59,1038,90,277,93
1400000US36059303301,36059303301,"Census Tract 3033.01, Nassau County, New York",1029,59,930,82,99,62
1400000US36059303302,36059303302,"Census Tract 3033.02, Nassau County, New York",1553,62,1111,112,442,113
1400000US36059303400,36059303400,"Census Tract 3034, Nassau County, New York",805,39,777,47,28,26
1400000US36059303500,36059303500,"Census Tract 3035, Nassau County, New York",1698,84,1523,107,175,72
1400000US36059303600,36059303600,"Census Tract 3036, Nassau County, New York",3094,141,1530,211,1564,221
1400000US36059303700,36059303700,"Census Tract 3037, Nassau County, New York",2642,140,1858,257,784,193
1400000US36059303800,36059303800,"Census Tract 3038, Nassau County, New York",1788,96,1320,102,468,114
1400000US36059303900,36059303900,"Census Tract 3039, Nassau County, New York",1243,59,1173,76,70,43
1400000US36059304001,36059304001,"Census Tract 3040.01, Nassau County, New York",792,46,697,61,95,48
1400000US36059304002,36059304002,"Census Tract 3040.02, Nassau County, New York",1681,113,994,132,687,125
1400000US36059304100,36059304100,"Census Tract 3041, Nassau County, New York",1177,92,811,115,366,107
1400000US36059304202,36059304202,"Census Tract 3042.02, Nassau County, New York",956,47,796,61,160,64
1400000US36059304203,36059304203,"Census Tract 3042.03, Nassau County, New York",1132,64,806,102,326,110
1400000US36059304204,36059304204,"Census Tract 3042.04, Nassau County, New York",1108,79,485,114,623,112
1400000US36059404300,36059404300,"Census Tract 4043, Nassau County, New York",975,44,887,53,88,48
1400000US36059404400,36059404400,"Census Tract 4044, Nassau County, New York",1833,88,1432,116,401,108
1400000US36059404500,36059404500,"Census Tract 4045, Nassau County, New York",1644,90,1116,95,528,94
1400000US36059404600,36059404600,"Census Tract 4046, Nassau County, New York",1379,84,1250,100,129,76
1400000US36059404700,36059404700,"Census Tract 4047, Nassau County, New York",1852,221,1646,196,206,85
1400000US36059404800,36059404800,"Census Tract 4048, Nassau County, New York",1774,92,1463,107,311,84
1400000US36059404901,36059404901,"Census Tract 4049.01, Nassau County, New York",1464,71,1325,89,139,69
1400000US36059404902,36059404902,"Census Tract 4049.02, Nassau County, New York",1443,45,906,133,537,145
1400000US36059405000,36059405000,"Census Tract 4050, Nassau County, New York",1520,99,1118,115,402,114
1400000US36059405100,36059405100,"Census Tract 4051, Nassau County, New York",2238,110,1879,142,359,128
1400000US36059405200,36059405200,"Census Tract 4052, Nassau County, New York",1920,127,1521,205,399,145
1400000US36059405301,36059405301,"Census Tract 4053.01, Nassau County, New York",1134,63,878,88,256,88
1400000US36059405302,36059405302,"Census Tract 4053.02, Nassau County, New York",1416,72,1145,106,271,99
1400000US36059405400,36059405400,"Census Tract 4054, Nassau County, New York",2644,98,1926,202,718,178
1400000US36059405500,36059405500,"Census Tract 4055, Nassau County, New York",1585,77,1400,108,185,73
1400000US36059405600,36059405600,"Census Tract 4056, Nassau County, New York",1348,53,1242,66,106,60
1400000US36059405700,36059405700,"Census Tract 4057, Nassau County, New York",1505,82,1413,107,92,54
1400000US36059405800,36059405800,"Census Tract 4058, Nassau County, New York",1319,70,1200,87,119,66
1400000US36059405900,36059405900,"Census Tract 4059, Nassau County, New York",1549,66,1421,71,128,60
1400000US36059406001,36059406001,"Census Tract 4060.01, Nassau County, New York",1445,61,1197,96,248,89
1400000US36059406002,36059406002,"Census Tract 4060.02, Nassau County, New York",1043,54,755,71,288,65
1400000US36059406100,36059406100,"Census Tract 4061, Nassau County, New York",948,41,917,45,31,27
1400000US36059406201,36059406201,"Census Tract 4062.01, Nassau County, New York",919,43,812,62,107,52
1400000US36059406202,36059406202,"Census Tract 4062.02, Nassau County, New York",1541,99,1435,104,106,76
1400000US36059406300,36059406300,"Census Tract 4063, Nassau County, New York",1214,58,1214,58,0,11
1400000US36059406400,36059406400,"Census Tract 4064, Nassau County, New York",2556,99,2271,114,285,105
1400000US36059406501,36059406501,"Census Tract 4065.01, Nassau County, New York",2159,88,2062,99,97,76
1400000US36059406600,36059406600,"Census Tract 4066, Nassau County, New York",1388,50,1347,70,41,53
1400000US36059406701,36059406701,"Census Tract 4067.01, Nassau County, New York",974,68,474,75,500,84
1400000US36059406702,36059406702,"Census Tract 4067.02, Nassau County, New York",1788,116,501,93,1287,122
1400000US36059406801,36059406801,"Census Tract 4068.01, Nassau County, New York",1477,110,179,71,1298,129
1400000US36059406802,36059406802,"Census Tract 4068.02, Nassau County, New York",1436,99,189,73,1247,99
1400000US36059406900,36059406900,"Census Tract 4069, Nassau County, New York",1873,98,938,112,935,119
1400000US36059407000,36059407000,"Census Tract 4070, Nassau County, New York",2152,160,1071,165,1081,162
1400000US36059407101,36059407101,"Census Tract 4071.01, Nassau County, New York",1354,94,806,118,548,140
1400000US36059407102,36059407102,"Census Tract 4071.02, Nassau County, New York",1521,62,1355,88,166,85
1400000US36059407201,36059407201,"Census Tract 4072.01, Nassau County, New York",1513,109,286,112,1227,134
1400000US36059407203,36059407203,"Census Tract 4072.03, Nassau County, New York",935,49,579,88,356,79
1400000US36059407204,36059407204,"Census Tract 4072.04, Nassau County, New York",641,45,420,62,221,52
1400000US36059407301,36059407301,"Census Tract 4073.01, Nassau County, New York",1672,91,1032,94,640,84
1400000US36059407302,36059407302,"Census Tract 4073.02, Nassau County, New York",1300,73,935,101,365,77
1400000US36059407401,36059407401,"Census Tract 4074.01, Nassau County, New York",1347,80,996,122,351,115
1400000US36059407402,36059407402,"Census Tract 4074.02, Nassau County, New York",833,40,592,67,241,67
1400000US36059407501,36059407501,"Census Tract 4075.01, Nassau County, New York",1314,69,796,140,518,154
1400000US36059407502,36059407502,"Census Tract 4075.02, Nassau County, New York",1385,84,1151,108,234,110
1400000US36059407600,36059407600,"Census Tract 4076, Nassau County, New York",1659,70,1562,82,97,57
1400000US36059407700,36059407700,"Census Tract 4077, Nassau County, New York",1464,58,1355,66,109,53
1400000US36059407801,36059407801,"Census Tract 4078.01, Nassau County, New York",1778,48,1596,66,182,60
1400000US36059407802,36059407802,"Census Tract 4078.02, Nassau County, New York",335,50,286,41,49,21
1400000US36059407900,36059407900,"Census Tract 4079, Nassau County, New York",2407,108,1803,129,604,150
1400000US36059408000,36059408000,"Census Tract 4080, Nassau County, New York",2029,51,1827,131,202,116
1400000US36059408100,36059408100,"Census Tract 4081, Nassau County, New York",2101,71,1940,109,161,93
1400000US36059408200,36059408200,"Census Tract 4082, Nassau County, New York",2003,106,1876,115,127,80
1400000US36059408300,36059408300,"Census Tract 4083, Nassau County, New York",2295,107,2030,128,265,118
1400000US36059408400,36059408400,"Census Tract 4084, Nassau County, New York",1294,30,1218,52,76,43
1400000US36059408500,36059408500,"Census Tract 4085, Nassau County, New York",1975,99,1902,113,73,59
1400000US36059408600,36059408600,"Census Tract 4086, Nassau County, New York",1443,61,1291,72,152,55
1400000US36059408700,36059408700,"Census Tract 4087, Nassau County, New York",1421,85,1290,101,131,74
1400000US36059408800,36059408800,"Census Tract 4088, Nassau County, New York",2233,34,2033,88,200,80
1400000US36059408900,36059408900,"Census Tract 4089, Nassau County, New York",1811,53,1585,91,226,85
1400000US36059409000,36059409000,"Census Tract 4090, Nassau County, New York",1795,33,1686,74,109,70
1400000US36059409100,36059409100,"Census Tract 4091, Nassau County, New York",1719,34,1615,82,104,73
1400000US36059409200,36059409200,"Census Tract 4092, Nassau County, New York",1927,98,1778,112,149,76
1400000US36059409300,36059409300,"Census Tract 4093, Nassau County, New York",1385,25,1304,51,81,50
1400000US36059409400,36059409400,"Census Tract 4094, Nassau County, New York",1385,58,1323,65,62,44
1400000US36059409500,36059409500,"Census Tract 4095, Nassau County, New York",1247,51,1197,70,50,44
1400000US36059409600,36059409600,"Census Tract 4096, Nassau County, New York",1642,51,1575,75,67,52
1400000US36059409700,36059409700,"Census Tract 4097, Nassau County, New York",1613,53,1450,70,163,58
1400000US36059409800,36059409800,"Census Tract 4098, Nassau County, New York",1599,70,1407,103,192,91
1400000US36059409900,36059409900,"Census Tract 4099, Nassau County, New York",2566,136,2217,187,349,175
1400000US36059410000,36059410000,"Census Tract 4100, Nassau County, New York",1313,80,1237,87,76,59
1400000US36059410100,36059410100,"Census Tract 4101, Nassau County, New York",2099,128,2055,136,44,49
1400000US36059410200,36059410200,"Census Tract 4102, Nassau County, New York",1383,78,1295,91,88,53
1400000US36059410300,36059410300,"Census Tract 4103, Nassau County, New York",1978,95,1648,124,330,113
1400000US36059410400,36059410400,"Census Tract 4104, Nassau County, New York",1491,94,1325,116,166,92
1400000US36059410500,36059410500,"Census Tract 4105, Nassau County, New York",2482,108,1762,180,720,178
1400000US36059410600,36059410600,"Census Tract 4106, Nassau County, New York",2336,167,2026,203,310,126
1400000US36059410700,36059410700,"Census Tract 4107, Nassau County, New York",2072,124,1526,171,546,153
1400000US36059410800,36059410800,"Census Tract 4108, Nassau County, New York",1606,76,1503,89,103,60
1400000US36059410900,36059410900,"Census Tract 4109, Nassau County, New York",2042,53,1743,90,299,77
1400000US36059411000,36059411000,"Census Tract 4110, Nassau County, New York",1590,90,925,96,665,122
1400000US36059411100,36059411100,"Census Tract 4111, Nassau County, New York",1527,72,528,121,999,141
1400000US36059411200,36059411200,"Census Tract 4112, Nassau County, New York",1931,305,1212,254,719,143
1400000US36059411301,36059411301,"Census Tract 4113.01, Nassau County, New York",1273,70,1086,82,187,68
1400000US36059411302,36059411302,"Census Tract 4113.02, Nassau County, New York",1953,96,1907,110,46,48
1400000US36059411400,36059411400,"Census Tract 4114, Nassau County, New York",1865,99,1532,114,333,104
1400000US36059411500,36059411500,"Census Tract 4115, Nassau County, New York",906,50,886,51,20,13
1400000US36059411600,36059411600,"Census Tract 4116, Nassau County, New York",2131,272,1869,237,262,124
1400000US36059411700,36059411700,"Census Tract 4117, Nassau County, New York",2330,187,1856,200,474,191
1400000US36059411800,36059411800,"Census Tract 4118, Nassau County, New York",2198,129,1750,142,448,136
1400000US36059411901,36059411901,"Census Tract 4119.01, Nassau County, New York",1549,76,815,93,734,94
1400000US36059411902,36059411902,"Census Tract 4119.02, Nassau County, New York",1209,54,1047,88,162,70
1400000US36059412000,36059412000,"Census Tract 4120, Nassau County, New York",2164,106,1507,112,657,139
1400000US36059412100,36059412100,"Census Tract 4121, Nassau County, New York",2332,163,1774,206,558,159
1400000US36059412200,36059412200,"Census Tract 4122, Nassau County, New York",1963,119,1483,161,480,164
1400000US36059412301,36059412301,"Census Tract 4123.01, Nassau County, New York",1633,74,836,105,797,99
1400000US36059412302,36059412302,"Census Tract 4123.02, Nassau County, New York",1269,76,844,92,425,95
1400000US36059412400,36059412400,"Census Tract 4124, Nassau County, New York",2725,145,1098,138,1627,175
1400000US36059412500,36059412500,"Census Tract 4125, Nassau County, New York",1302,43,1253,50,49,31
1400000US36059412600,36059412600,"Census Tract 4126, Nassau County, New York",1107,58,1058,64,49,39
1400000US36059412700,36059412700,"Census Tract 4127, Nassau County, New York",1298,42,1238,63,60,47
1400000US36059412800,36059412800,"Census Tract 4128, Nassau County, New York",1019,52,897,81,122,66
1400000US36059412900,36059412900,"Census Tract 4129, Nassau County, New York",1910,39,1718,111,192,110
1400000US36059413001,36059413001,"Census Tract 4130.01, Nassau County, New York",1434,64,1031,109,403,115
1400000US36059413002,36059413002,"Census Tract 4130.02, Nassau County, New York",1213,61,1041,88,172,80
1400000US36059413100,36059413100,"Census Tract 4131, Nassau County, New York",1639,61,1375,83,264,87
1400000US36059413200,36059413200,"Census Tract 4132, Nassau County, New York",2424,104,2121,202,303,157
1400000US36059413300,36059413300,"Census Tract 4133, Nassau County, New York",2197,90,2110,85,87,66
1400000US36059413400,36059413400,"Census Tract 4134, Nassau County, New York",1802,102,1750,106,52,56
1400000US36059413500,36059413500,"Census Tract 4135, Nassau County, New York",2444,91,2052,185,392,182
1400000US36059413600,36059413600,"Census Tract 4136, Nassau County, New York",1854,100,1420,132,434,129
1400000US36059413700,36059413700,"Census Tract 4137, Nassau County, New York",1700,92,1328,137,372,121
1400000US36059413803,36059413803,"Census Tract 4138.03, Nassau County, New York",1338,96,1206,114,132,81
1400000US36059413804,36059413804,"Census Tract 4138.04, Nassau County, New York",1098,107,1041,107,57,60
1400000US36059413900,36059413900,"Census Tract 4139, Nassau County, New York",1969,94,1311,162,658,156
1400000US36059414001,36059414001,"Census Tract 4140.01, Nassau County, New York",1020,103,884,100,136,83
1400000US36059414002,36059414002,"Census Tract 4140.02, Nassau County, New York",1264,66,882,105,382,103
1400000US36059414100,36059414100,"Census Tract 4141, Nassau County, New York",1859,92,1578,150,281,134
1400000US36059414201,36059414201,"Census Tract 4142.01, Nassau County, New York",1860,78,926,125,934,132
1400000US36059414202,36059414202,"Census Tract 4142.02, Nassau County, New York",1270,50,832,86,438,83
1400000US36059414301,36059414301,"Census Tract 4143.01, Nassau County, New York",1156,97,627,104,529,113
1400000US36059414303,36059414303,"Census Tract 4143.03, Nassau County, New York",1379,82,1048,112,331,123
1400000US36059414304,36059414304,"Census Tract 4143.04, Nassau County, New York",1174,93,517,105,657,122
1400000US36059414400,36059414400,"Census Tract 4144, Nassau County, New York",1539,82,596,111,943,132
1400000US36059414501,36059414501,"Census Tract 4145.01, Nassau County, New York",1828,108,1747,108,81,44
1400000US36059414502,36059414502,"Census Tract 4145.02, Nassau County, New York",1607,104,1368,142,239,114
1400000US36059414600,36059414600,"Census Tract 4146, Nassau County, New York",1141,50,1073,68,68,47
1400000US36059414700,36059414700,"Census Tract 4147, Nassau County, New York",1440,76,1371,79,69,51
1400000US36059414800,36059414800,"Census Tract 4148, Nassau County, New York",2186,42,1994,113,192,129
1400000US36059414900,36059414900,"Census Tract 4149, Nassau County, New York",2336,84,1929,169,407,157
1400000US36059415000,36059415000,"Census Tract 4150, Nassau County, New York",1912,84,1685,114,227,110
1400000US36059415101,36059415101,"Census Tract 4151.01, Nassau County, New York",895,57,872,57,23,19
1400000US36059415102,36059415102,"Census Tract 4151.02, Nassau County, New York",1649,44,1586,59,63,41
1400000US36059415201,36059415201,"Census Tract 4152.01, Nassau County, New York",1176,64,1113,73,63,48
1400000US36059415202,36059415202,"Census Tract 4152.02, Nassau County, New York",1407,65,1368,70,39,39
1400000US36059415300,36059415300,"Census Tract 4153, Nassau County, New York",2146,25,1811,158,335,156
1400000US36059415401,36059415401,"Census Tract 4154.01, Nassau County, New York",1825,59,1615,111,210,92
1400000US36059415402,36059415402,"Census Tract 4154.02, Nassau County, New York",1518,80,1455,92,63,51
1400000US36059415500,36059415500,"Census Tract 4155, Nassau County, New York",844,44,826,46,18,15
1400000US36059415600,36059415600,"Census Tract 4156, Nassau County, New York",1766,55,1712,63,54,35
1400000US36059415700,36059415700,"Census Tract 4157, Nassau County, New York",1879,69,1699,97,180,90
1400000US36059415802,36059415802,"Census Tract 4158.02, Nassau County, New York",2215,75,2117,95,98,57
1400000US36059416000,36059416000,"Census Tract 4160, Nassau County, New York",1292,43,1188,69,104,61
1400000US36059416100,36059416100,"Census Tract 4161, Nassau County, New York",2216,115,1936,180,280,156
1400000US36059416201,36059416201,"Census Tract 4162.01, Nassau County, New York",1341,76,1084,97,257,93
1400000US36059416202,36059416202,"Census Tract 4162.02, Nassau County, New York",1578,184,1053,163,525,128
1400000US36059416300,36059416300,"Census Tract 4163, Nassau County, New York",1391,98,1147,92,244,75
1400000US36059416401,36059416401,"Census Tract 4164.01, Nassau County, New York",1847,118,988,130,859,151
1400000US36059416402,36059416402,"Census Tract 4164.02, Nassau County, New York",1239,103,809,107,430,100
